;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
10517;Acer_stachyophyllum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;11;8;7;1;7;10;36;8;46;58;11;15;29;17;32;16;5;20;16
10518;Pimenta_dioica;ND4;NADH dehydrogenase subunit 4;27;12;8;8;1;8;10;34;9;49;60;10;18;27;17;30;16;4;19;14
10519;Galium_mollugo;ND4;NADH dehydrogenase subunit 4;27;11;8;9;3;10;9;37;8;46;60;11;20;33;15;35;22;4;18;14
10520;Diphylleia_grayi;ND4;NADH dehydrogenase subunit 4;22;10;8;7;2;9;10;33;7;41;48;10;17;27;18;30;17;4;18;19
10521;Balanocarpus_heimii;ND4;NADH-plastoquinone oxidoreductase subunit 4;24;11;7;8;1;6;10;36;8;46;57;12;19;31;19;37;17;5;19;13
10522;Kalopanax_septemlobus;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;13;9;9;1;7;10;39;9;49;56;11;19;34;19;36;21;5;19;18
10523;Acer_buergerianum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;17;32;16;5;20;16
10524;Deutzianthus_tonkinensis;ND4;NdhD;29;14;7;8;2;8;10;35;9;46;55;10;19;31;18;29;14;4;19;14
10525;Calliergonella_cuspidata;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;7;6;2;7;8;31;7;36;50;7;16;24;11;23;18;5;15;5
10526;Dipteronia_dyeriana;ND4;NADH-plastoquinone oxidoreductase chain 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;18;33;15;5;19;16
10527;Hyoscyamus_niger;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;11;7;9;1;7;10;34;8;45;54;12;19;31;18;32;18;5;18;16
10528;Lonicera_macranthoides;ND4;NADH dehydrogenase subunit 4;26;13;8;9;1;8;10;41;9;45;52;11;20;34;17;33;22;4;19;18
10529;Acer_takesimense;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;17;32;16;5;20;16
10530;Elodea_canadensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;11;8;10;3;7;9;41;9;44;64;12;17;35;19;32;20;6;20;19
10531;Acer_saccharum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;58;11;15;29;17;32;16;5;20;16
10532;Acer_platanoides;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;17;32;16;5;20;16
10533;Conzattia_multiflora;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;37;8;53;56;11;19;37;17;38;22;5;19;13
10534;Pelargonium_endlicherianum;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;12;6;8;2;6;10;34;9;45;52;11;19;33;17;36;15;4;17;14
10535;Paulownia_taiwaniana;ND4;NADH dehydrogenase subunit 4;28;11;7;8;1;7;10;34;8;38;58;11;24;32;17;29;17;5;18;18
10536;Oxytropis_arctobia;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;10;10;9;3;7;11;36;7;54;59;12;20;38;18;35;22;5;21;11
10537;Plinia_aureana;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;8;8;1;8;10;34;9;49;60;10;18;27;17;30;16;4;19;14
10538;Tipuana_tipu;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;12;9;9;1;8;11;37;8;53;60;11;20;34;19;38;24;5;20;11
10539;Pellaea_truncata;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;17;7;10;5;6;9;38;7;39;69;10;17;27;16;34;20;5;21;16
10540;Chamaecrista_mimosoides;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;9;2;8;11;37;8;54;57;12;19;35;18;37;20;5;19;12
10541;Eucalyptus_pauciflora;ND4;NdhD;28;13;8;10;1;8;10;38;10;53;66;10;18;30;19;30;20;5;20;14
10542;Leptopyrum_fumarioides;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;8;8;2;8;10;35;8;42;53;11;20;30;19;32;17;5;19;16
10543;Pterocarpus_santalinus;ND4;NADH dehydrogenase subunit 4;25;12;9;8;1;8;11;37;8;53;58;11;20;37;19;38;24;5;21;10
10544;Tribulus_terrestris;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;11;8;8;2;7;10;35;8;48;55;11;20;28;17;34;16;5;19;14
10545;Acer_sino-oblongum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;13;8;7;1;6;10;36;7;45;60;11;15;28;17;32;16;5;20;16
10546;Saccoloma_inaequale;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;19;10;7;5;6;11;39;6;35;66;8;15;28;15;38;26;4;20;16
10547;Dysphania_botrys;ND4;NdhD;25;12;8;10;1;7;10;38;9;49;60;12;19;33;18;38;20;6;19;17
10548;Delonix_regia;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;36;8;53;57;11;19;36;17;39;22;5;19;13
10549;Lonicera_insularis;ND4;NdhD;26;13;8;9;1;8;10;41;9;44;54;11;20;33;17;33;22;4;19;18
10550;Alsophila_podophylla;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;18;10;8;4;7;10;36;6;37;67;8;15;27;17;34;28;4;20;17
10551;Haplocladium_microphyllum;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;12;9;7;3;9;10;37;8;58;60;11;19;34;15;29;19;5;20;6
10552;Eucalyptus_sieberi;ND4;NADH dehydrogenase subunit 4;28;13;8;10;1;8;10;38;10;53;66;10;18;30;19;30;20;5;20;14
10553;Dalbergia_hainanensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;37;8;55;59;11;19;34;19;37;24;6;20;10
10554;Hygroamblystegium_humile;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;8;7;2;8;8;32;8;38;51;7;16;27;11;22;17;6;15;6
10555;Passiflora_arbelaezii;ND4;NADH-plastoquinone oxidoreductase subunit 4;30;10;7;10;3;8;10;37;9;43;60;12;20;35;17;33;16;4;18;18
10556;Jatropha_curcas;ND4;ndhD;27;14;8;8;2;9;9;36;9;47;52;10;19;32;18;33;12;4;19;13
10557;Sonchus_boulosii;ND4;NADH dehydrogenase subunit 4;28;12;9;10;1;8;9;38;8;48;56;12;20;33;19;34;22;6;19;19
10558;Pelargonium_x_hortorum;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;12;6;8;1;7;10;35;9;45;52;10;21;32;18;35;14;4;17;14
10559;Canavalia_cathartica;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;8;9;3;9;11;37;6;51;63;11;18;37;18;37;25;5;21;9
10560;Mezoneuron_cucullatum;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;8;8;1;8;11;38;8;54;57;11;18;33;19;36;21;4;18;12
10561;Marattia_laxa;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;11;8;7;1;8;6;33;8;32;53;6;17;24;12;26;19;5;14;12
10562;Pelargonium_myrrhifolium;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;12;6;8;1;7;10;36;9;48;50;10;20;33;17;35;14;4;17;13
10563;Utricularia_gibba;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;10;8;7;2;8;10;33;9;42;63;11;19;33;15;29;15;5;18;16
10564;Acer_fenzelianum;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;14;9;8;1;6;10;41;8;49;64;11;15;32;18;33;20;6;21;16
10565;Oenothera_parviflora;ND4;NADH dehydrogenase subunit 4;28;9;8;8;2;8;10;36;8;42;65;11;17;28;19;30;14;4;20;14
10566;Parashorea_chinensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;23;11;7;8;1;6;10;36;8;46;57;12;19;32;19;37;17;5;19;13
10567;Aethionema_saxatile;ND4;NADH dehydrogenase subunit 4;26;11;8;8;1;8;10;32;8;46;60;11;20;27;17;40;16;4;17;16
10568;Biancaea_sappan;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;7;1;8;10;35;8;46;55;11;18;34;15;34;20;5;18;11
10569;Saltera_sarcocolla;ND4;NADH dehydrogenase subunit D;27;11;8;9;1;9;9;34;9;48;56;9;20;29;18;30;15;5;19;15
10570;Coptis_quinquesecta;ND4;NADH dehydrogenase subunit 4;27;9;8;8;3;8;11;35;7;43;52;12;21;29;19;32;17;5;20;15
10571;Atropa_belladonna;ND4;NADH dehydrogenase subunit 4;26;11;7;9;1;7;10;34;8;46;52;12;20;31;18;32;18;5;18;16
10572;Podocarpus_totara;ND4;NdhD;30;15;9;10;2;6;9;40;9;46;67;6;19;28;17;29;20;5;19;14
10573;Schistochila_macrodonta;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;13;11;6;1;10;8;31;8;52;62;11;16;30;15;34;20;5;20;15
10574;Thalictrum_minus;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;8;8;3;8;10;35;8;40;53;11;20;29;19;31;18;5;19;17
10575;Lonicera_japonica;ND4;NADH dehydrogenase subunit 4;27;13;8;9;1;8;10;41;9;45;53;11;20;33;17;32;22;4;19;18
10576;Colchicum_autumnale;ND4;NADH-plastoquinone oxidoreductase chain 4;24;16;11;9;3;6;10;38;7;47;62;10;21;31;18;36;19;6;19;18
10577;Paris_quadrifolia;ND4;NADH-plastoquinone oxidoreductase chain 4;23;12;9;7;3;6;10;36;7;42;55;11;21;30;18;35;15;5;18;18
10578;Medicago_biflora;ND4;NADH dehydrogenase subunit 4;28;11;9;9;2;9;11;38;7;52;60;11;19;37;18;32;24;5;22;11
10579;Terminalia_phillyreifolia;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;11;9;1;7;10;38;8;50;63;11;17;32;19;36;19;6;20;16
10580;Arapatiella_psilophylla;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;9;1;8;11;38;8;53;56;11;19;37;18;37;21;5;19;12
10581;Cratoneuron_filicinum;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;10;7;7;2;8;7;31;7;37;51;7;16;24;11;22;17;5;15;5
10582;Androsace_mariae;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;11;9;8;2;7;10;32;7;39;56;11;21;35;18;34;15;4;19;17
10583;Buxus_microphylla;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;13;9;11;1;8;10;39;9;49;56;11;21;34;18;37;22;5;18;14
10584;Acer_sutchuenense_subsp._tienchuanense;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;17;32;16;5;20;16
10585;Piliostigma_thonningii;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;11;9;9;1;9;11;37;8;54;58;11;20;36;18;35;20;5;18;13
10586;Euphorbia_tirucalli;ND4;NdhD;28;10;9;9;2;8;10;37;8;47;63;11;18;32;19;35;19;5;19;11
10587;Microthlaspi_perfoliatum;ND4;NADH dehydrogenase subunit 4;26;12;9;10;1;7;10;37;8;51;65;12;19;33;17;38;21;5;19;16
10588;Vigna_radiata;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;10;9;7;2;9;12;35;6;48;67;12;18;31;17;40;25;4;20;11
10589;Cullen_corylifolium;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;9;6;6;1;9;10;33;6;42;63;11;17;23;13;35;23;4;17;10
10590;Verbascum_phoeniceum;ND4;NADH-plastoquinone oxidoreductase subunit D;26;11;7;8;1;6;10;33;8;39;61;11;23;31;18;32;17;5;19;15
10591;Oenothera_villaricae;ND4;NADH dehydrogenase subunit D;28;9;7;8;2;8;10;36;9;42;64;11;17;29;19;30;14;4;20;14
10592;Aquilegia_coerulea;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;7;9;2;8;10;35;7;39;52;11;21;30;20;32;17;5;20;18
10593;Aethionema_cordifolium;ND4;NADH dehydrogenase ND4;28;11;8;9;1;8;10;35;8;49;63;11;20;29;17;40;21;4;17;16
10594;Dalbergia_vietnamensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;37;8;55;58;11;19;35;19;37;24;6;20;10
10595;Araucaria_bidwillii;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;15;6;11;2;4;9;39;8;46;65;10;20;26;19;32;21;5;20;16
10596;Glochidion_chodoense;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;9;8;8;2;9;9;31;7;42;59;12;18;33;16;33;15;4;19;18
10597;Sinopodophyllum_hexandrum;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;12;8;8;2;9;10;34;8;40;53;10;19;29;20;33;18;5;18;20
10598;Nepenthes_mirabilis;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;13;11;9;3;9;9;39;9;49;55;12;19;37;19;35;22;5;18;13
10599;Dalbergia_martinii;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;36;8;54;59;11;19;34;19;38;24;6;20;11
10600;Abelia_x_grandiflora;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;8;9;1;8;10;40;8;46;58;11;21;32;18;35;21;4;19;17
10601;Acer_caesium;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;37;8;46;58;11;15;28;17;32;16;5;20;16
10602;Agrimonia_pilosa;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;11;7;9;1;8;10;38;8;52;61;11;16;30;17;35;22;5;20;15
10603;Douinia_plicata;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;8;9;1;9;10;37;7;49;62;11;13;30;17;36;21;5;20;16
10604;Patrinia_heterophylla;ND4;NADH-plastoquinone oxidoreductase subunit 4;24;12;8;8;1;8;10;37;8;40;54;11;20;30;17;34;19;4;19;17
10605;Symphoricarpos_orbiculatus;ND4;NdhD;24;13;8;8;1;8;10;38;9;41;49;11;20;31;17;32;18;4;19;20
10606;Neocinnamomum_mekongense;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;12;7;9;2;6;10;36;7;40;54;12;20;28;18;34;18;4;21;18
10607;Daniellia_ogea;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;11;9;9;1;7;11;40;9;53;60;11;18;31;18;35;21;4;19;13
10608;Acer_mandshuricum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;8;7;1;6;10;36;8;46;59;11;15;28;17;32;16;5;20;16
10609;Wisteria_floribunda;ND4;NdhD;25;11;8;9;2;9;11;38;8;54;61;12;19;36;17;35;23;5;21;11
10610;Clematis_heracleifolia;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;9;11;2;11;11;38;10;46;64;13;20;34;21;35;21;7;18;14
10611;Vittaria_graminifolia;ND4;NADH dehydrogenase subunit 4;25;13;7;9;4;8;9;37;6;33;67;12;17;36;17;32;24;5;20;19
10612;Sarmentypnum_sarmentosum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;10;7;6;2;8;8;30;7;37;50;7;16;25;11;22;17;5;15;5
10613;Sabia_yunnanensis;ND4;NADH dehydrogenase subunit 4;25;12;8;8;1;8;10;33;8;44;51;10;22;33;18;38;16;4;18;14
10614;Thuja_sutchuenensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;15;8;9;2;4;9;39;9;46;67;10;20;29;19;27;21;5;21;11
10615;Horsfieldia_pandurifolia;ND4;NdhD;25;12;9;8;2;8;10;36;8;42;46;11;21;32;18;34;20;4;18;16
10616;Pelargonium_exstipulatum;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;12;6;8;2;7;10;35;9;48;52;10;19;32;18;37;14;4;17;13
10617;Pelargonium_alternans;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;12;6;8;1;7;10;35;9;47;53;10;20;32;17;36;13;4;17;13
10618;Amblystegium_serpens;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;10;7;6;2;8;8;31;7;37;52;7;15;24;11;22;17;5;15;5
10619;Myricaria_paniculata;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;10;10;3;8;10;39;8;47;63;13;19;32;16;33;21;5;19;15
10620;Leptodermis_scabrida;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;8;9;4;9;9;37;8;47;60;11;19;33;15;35;23;4;17;14
10621;Porella_perrottetiana;ND4;NADH-plastoquinone oxidoreductase subunit 4;30;12;9;9;3;10;8;34;9;50;58;10;18;33;16;31;22;5;20;13
10622;Drypetes_lateriflora;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;11;10;10;2;7;11;36;8;43;70;11;19;33;18;35;20;6;20;13
10623;Paeonia_veitchii;ND4;NADH-plastoquinone oxidoreductase chain 4;27;14;9;10;2;8;10;38;6;53;58;11;18;34;20;33;20;5;20;15
10624;Gossypium_nelsonii;ND4;NADH dehydrogenase subunit 4;27;13;8;10;1;7;10;39;8;52;54;11;19;35;18;37;21;6;20;15
10625;Nepenthes_ventricosa_x_Nepenthes_alata;ND4;NdhD;25;13;11;9;3;9;9;39;9;48;55;12;19;37;19;35;22;5;18;14
10626;Weigela_japonica;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;13;9;10;1;8;10;41;9;46;53;11;21;36;19;34;22;5;19;18
10627;Dalbergia_tonkinensis;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;9;9;1;8;11;37;8;55;58;11;19;35;19;37;24;6;20;10
10628;Manihot_esculenta;ND4;NADH dehydrogenase subunit 4;28;13;7;8;2;8;10;35;9;42;53;11;20;32;17;33;15;4;19;15
10629;Talipariti_hamabo;ND4;NADH dehydrogenase subunit 4;27;13;8;10;1;7;10;39;8;52;56;11;19;35;17;37;21;6;20;14
10630;Sanionia_uncinata;ND4;NADH dehydrogenase subunit 4;27;10;6;7;2;8;8;31;7;38;49;7;16;25;12;25;17;5;15;5
10631;Hibiscus_cannabinus;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;13;8;10;1;7;10;39;8;51;55;11;19;35;18;37;21;6;20;15
10632;Calciphilopteris_ludens;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;15;6;8;4;7;10;38;8;32;65;10;15;28;16;27;18;4;20;21
10633;Pelargonium_exhibens;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;12;6;8;1;7;10;35;9;47;54;10;19;31;17;36;14;4;17;13
10634;Eurycorymbus_cavaleriei;ND4;NADH-plastoquinone oxidoreductase chain 4;25;13;9;7;1;6;10;35;7;48;55;11;16;28;19;33;16;6;20;16
10635;Paeonia_obovata;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;14;9;10;2;8;10;38;6;53;58;11;18;34;20;33;20;5;20;15
10636;Caragana_microphylla;ND4;NADH dehydrogenase subunit 4;25;11;9;9;2;9;11;38;7;52;59;11;20;37;18;35;23;5;22;12
10637;Ruta_graveolens;ND4;ndhD;28;12;8;7;1;6;10;34;10;41;61;11;16;32;19;32;17;4;18;19
10638;Eupodium_kaulfussii;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;13;11;7;2;9;8;38;7;47;61;9;18;28;17;35;25;5;18;14
10639;Medicago_polymorpha;ND4;NADH dehydrogenase subunit 4;27;11;8;9;2;9;11;38;7;53;59;12;19;37;18;33;24;5;22;11
10640;Campylium_stellatum;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;10;7;6;2;8;8;31;7;37;51;7;16;24;11;22;17;5;15;5
10641;Paris_verticillata;ND4;NADH-plastoquinone oxidoreductase chain 4;23;12;9;7;3;6;10;36;7;42;54;11;21;31;18;35;15;5;18;18
10642;Psilotum_nudum;ND4;NADH dehydrogenase subunit 4;26;10;9;7;1;8;6;34;7;39;64;9;17;32;15;33;21;4;20;14
10643;Pelargonium_trifidum;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;12;6;8;1;7;10;35;9;47;53;10;21;29;17;38;15;4;17;13
10644;Prunella_vulgaris;ND4;NADH dehydrogenase subunit 4;26;11;7;9;1;6;9;35;8;38;62;11;21;33;17;31;17;5;18;16
10645;Barclaya_kunstleri;ND4;NdhD;28;14;12;6;2;6;9;35;9;42;56;10;21;29;15;34;17;6;18;15
10646;Vittaria_appalachiana;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;13;7;9;4;8;9;37;6;34;67;12;17;36;17;31;23;5;21;19
10647;Paeonia_lutea;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;13;8;8;2;8;10;34;6;49;53;11;18;30;19;32;16;4;19;15
10648;Pohlia_nutans;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;6;7;2;7;7;31;7;32;52;7;15;22;12;26;17;5;15;8
10649;Neocinnamomum_delavayi;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;12;7;9;2;6;10;36;7;40;54;12;20;28;18;34;18;4;21;18
10650;Ceratophyllum_demersum;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;11;9;10;3;7;10;38;9;49;58;11;21;33;20;33;20;6;20;17
10651;Acer_pictum_subsp._mono;ND4;NADH dehydrogenase subunit 4;28;12;8;7;1;6;10;36;8;45;60;11;15;28;18;31;16;5;20;16
10652;Barleria_prionitis;ND4;NdhD;25;11;7;8;1;6;10;34;8;42;58;11;22;31;18;32;19;5;18;15
10653;Trifolium_strictum;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;8;8;2;8;11;36;7;54;57;11;20;34;18;33;23;5;21;10
10654;Pterogyne_nitens;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;9;1;7;11;37;8;54;57;12;17;35;18;38;21;5;20;13
10655;Mankyua_chejuensis;ND4;ndhD gene product;25;9;7;7;2;8;6;33;7;26;55;8;16;24;12;29;20;5;14;14
10656;Nerium_oleander;ND4;NADH dehydrogenase subunit 4;24;11;8;8;1;6;10;35;9;40;55;11;19;32;16;37;19;5;20;15
10657;Alstroemeria_hybrid_cultivar;ND4;NdhD;25;11;8;10;3;6;9;41;11;47;59;12;22;33;19;33;17;6;19;20
10658;Pistacia_vera;ND4;NADH-plastoquinone oxidoreductase subunit 4;24;9;8;7;1;7;11;31;7;49;51;11;15;26;17;34;15;4;18;12
10659;Thuja_occidentalis;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;15;8;9;2;4;9;39;9;46;67;10;20;29;19;27;21;5;21;11
10660;Chionanthus_panamensis;ND4;NADH dehydrogenase subunit 4;26;12;8;8;2;7;10;35;8;43;58;11;21;30;18;31;16;4;19;14
10661;Medicago_truncatula;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;9;9;2;9;11;38;7;54;58;11;19;37;18;33;24;5;22;11
10662;Dysosma_pleiantha;ND4;NADH dehydrogenase subunit 4;22;10;8;7;2;8;10;33;7;41;49;10;17;27;18;31;17;4;17;19
10663;Peltophorum_pterocarpum;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;9;1;7;11;38;8;54;57;11;18;36;18;38;21;5;19;12
10664;Paeonia_ludlowii;ND4;NADH-plastoquinone oxidoreductase chain 4;26;14;9;11;2;8;10;38;6;53;58;11;18;34;20;33;20;5;20;15
10665;Androcymbium_greuterocymbium;ND4;NADH-plastoquinone oxidoreductase chain 4;24;16;11;9;3;6;10;39;7;47;62;10;21;31;18;35;19;6;19;18
10666;Datura_stramonium;ND4;NADH dehydrogenase subunit 4;26;11;7;9;1;7;10;34;8;43;54;12;20;31;18;33;18;5;18;16
10667;Asplenium_prolongatum;ND4;NADH-plastoquinone oxidoreductase subunit 4;32;15;9;8;4;5;12;35;9;41;69;8;12;29;14;37;23;5;18;15
10668;Smithia_erubescens;ND4;NADH-plastoquinone oxidoreductase subunit 4;24;11;9;9;2;9;11;38;8;54;61;11;19;34;18;35;26;5;20;11
10669;Pelargonium_incrassatum;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;12;6;8;1;7;9;35;9;48;52;11;19;33;17;36;14;4;17;14
10670;Veratrum_japonicum;ND4;NdhD;23;12;7;9;3;9;9;40;7;44;56;12;20;34;18;32;20;5;19;19
10671;Stephania_kwangsiensis;ND4;NADH dehydrogenase subunit 4;29;12;7;11;2;9;10;38;10;45;58;12;20;35;19;31;22;6;20;15
10672;Pometia_tomentosa;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;7;1;7;10;35;8;44;54;11;16;31;17;35;16;6;18;15
10673;Clematis_trichotoma;ND4;NADH dehydrogenase subunit 4;27;11;9;10;2;9;10;38;10;44;62;12;20;34;20;34;21;6;18;14
10674;Scopolia_parviflora;ND4;NADH dehydrogenase subunit 4;26;11;7;9;1;7;10;34;8;44;54;12;20;31;18;32;18;5;18;16
10675;Calathodes_oxycarpa;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;9;10;2;7;10;39;9;46;58;12;21;32;20;36;21;6;19;15
10676;Azadirachta_indica;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;10;11;1;8;10;37;8;49;62;11;17;33;18;35;22;5;17;18
10677;Schefflera_heptaphylla;ND4;NADH dehydrogenase subunit 4;27;13;9;9;1;7;10;39;9;49;54;11;19;34;20;36;21;5;19;19
10678;Nepenthes_khasiana;ND4;NADH-plastoquinone oxidoreductase subunit 4;24;13;11;9;3;9;9;39;9;48;56;12;19;36;19;34;22;5;19;15
10679;Clematis_brevicaudata;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;9;10;2;9;10;38;10;44;62;12;20;34;20;34;21;6;18;14
10680;Parkinsonia_africana;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;11;8;8;1;8;11;37;8;53;57;11;19;33;17;38;21;4;18;13
10681;Chloris_virgata;ND4;NADH-plastoquinone oxidoreductase subunit 4;23;13;9;6;3;6;11;36;8;40;63;10;22;29;19;27;16;5;19;16
10682;Nicotiana_tomentosiformis;ND4;NADH dehydrogenase subunit 4;26;12;8;11;2;7;10;38;9;48;57;12;20;35;19;36;22;6;18;15
10683;Malva_wigandii;ND4;NADH-plastoquinone oxidoreductase subunit 4;27;12;8;10;1;7;10;40;8;50;59;11;20;35;18;38;21;6;20;15
10684;Abelia_sanguinea;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;12;8;8;1;8;10;37;8;43;49;11;21;33;19;31;17;4;19;17
10685;Aralia_continentalis;ND4;NdhD;27;14;9;9;1;7;10;39;9;48;55;11;19;34;20;36;21;5;19;18
10686;Carmichaelia_australis;ND4;NADH dehydrogenase subunit 4;27;10;10;9;2;9;11;36;7;53;58;11;20;38;18;36;23;5;21;11
10687;Corallodiscus_flabellatus;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;12;7;8;1;6;10;35;8;37;62;11;19;30;19;28;20;4;21;17
10688;Dunalia_brachyacantha;ND4;NADH-plastoquinone oxidoreductase subunit 4;26;11;7;9;1;7;10;34;8;44;52;12;20;31;18;34;18;5;18;16
10689;Kewa_sp._GY-2019;ND4;NADH-plastoquinone oxidoreductase subunit 4;25;11;7;8;1;7;10;35;8;40;54;12;21;32;19;35;18;5;17;16
10690;Achlys_triphylla;ND4;NADH dehydrogenase subunit 4;22;10;8;7;2;8;10;33;7;41;48;10;17;27;19;31;17;4;17;19
10691;Aesculus_wangii;ND4;NADH-plastoquinone oxidoreductase subunit 4;29;13;8;7;1;6;10;36;7;46;54;10;17;32;17;34;16;5;19;14
10692;Podocarpus_lambertii;ND4;NADH-plastoquinone oxidoreductase subunit 4;31;15;9;10;2;6;9;40;9;46;67;6;19;28;17;29;19;5;19;13
10693;Marattia_cicutifolia;ND4;NADH-plastoquinone oxidoreductase subunit 4;28;13;11;7;2;9;8;38;7;47;60;9;18;29;17;35;25;5;18;14
